year,code,amount,name,topname,depname,depcat,cat,ref
2017,5361017000,966741000,視覺及表演藝術之策劃與發展,文化部主管,文化部,藝術發展業務,文化支出,22.1.7.1
2017,5361017100,322781000,無細項,文化部主管,文化部,文化交流業務,文化支出,22.1.8
2017,5361018100,77500000,國立文化機構作業基金,文化部主管,文化部,非營業特種基金,文化支出,22.1.9.1
2017,5361019000,920000,交通及運輸設備,文化部主管,文化部,一般建築及設備,文化支出,22.1.10.1
2017,5361019800,23000000,無細項,文化部主管,文化部,第一預備金,文化支出,22.1.11
2017,5361100100,173262000,無細項,文化部主管,文化資產局,一般行政,文化支出,22.2.1
2017,5361100200,2465314000,無細項,文化部主管,文化資產局,文化資產業務,文化支出,22.2.2
2017,5361109000,126000,交通及運輸設備,文化部主管,文化資產局,一般建築及設備,文化支出,22.2.3.1
2017,5361109800,1000000,無細項,文化部主管,文化資產局,第一預備金,文化支出,22.2.4
2017,5361200100,108115000,無細項,文化部主管,影視及流行音樂產業局,一般行政,文化支出,22.3.1
2017,5361201000,576144000,無細項,文化部主管,影視及流行音樂產業局,電影事業輔導,文化支出,22.3.2
2017,5361201100,598684000,無細項,文化部主管,影視及流行音樂產業局,廣播電視事業輔導,文化支出,22.3.3
2017,5361201200,592492000,無細項,文化部主管,影視及流行音樂產業局,流行音樂產業輔導,文化支出,22.3.4
2017,5361209800,1000000,無細項,文化部主管,影視及流行音樂產業局,第一預備金,文化支出,22.3.5
2017,5361300100,282717000,無細項,文化部主管,國立傳統藝術中心,一般行政,文化支出,22.4.1
2017,5361300200,561272000,無細項,文化部主管,國立傳統藝術中心,傳統藝術中心業務,文化支出,22.4.2
2017,5361308100,370700000,國立文化機構作業基金,文化部主管,國立傳統藝術中心,非營業特種基金,文化支出,22.4.3.1
2017,5361309800,1000000,無細項,文化部主管,國立傳統藝術中心,第一預備金,文化支出,22.4.4
2017,5361400100,133912000,無細項,文化部主管,國立臺灣美術館及所屬,一般行政,文化支出,22.5.1
2017,5361400200,198334000,無細項,文化部主管,國立臺灣美術館及所屬,美術館業務,文化支出,22.5.2
2017,5361400500,112074000,新竹生活美學館業務,文化部主管,國立臺灣美術館及所屬,生活美學業務,文化支出,22.5.3.1
2017,5361409000,0,交通及運輸設備,文化部主管,國立臺灣美術館及所屬,一般建築及設備,文化支出,22.5.4.1
2017,5361409800,1000000,無細項,文化部主管,國立臺灣美術館及所屬,第一預備金,文化支出,22.5.5
2017,5361500100,116448000,無細項,文化部主管,國立臺灣工藝研究發展中心,一般行政,文化支出,22.6.1
2017,5361500200,142601000,無細項,文化部主管,國立臺灣工藝研究發展中心,工藝研究發展中心業務,文化支出,22.6.2
2017,5361509800,500000,無細項,文化部主管,國立臺灣工藝研究發展中心,第一預備金,文化支出,22.6.3
2017,5361600100,134689000,無細項,文化部主管,國立臺灣博物館,一般行政,文化支出,22.7.1
2017,5361600200,270912000,無細項,文化部主管,國立臺灣博物館,博物館業務,文化支出,22.7.2
2017,5361609800,500000,無細項,文化部主管,國立臺灣博物館,第一預備金,文化支出,22.7.3
2017,5361700100,97465000,無細項,文化部主管,國立臺灣史前文化博物館,一般行政,文化支出,22.8.1
2017,5361702000,199787000,無細項,文化部主管,國立臺灣史前文化博物館,館務業務活動,文化支出,22.8.2
2017,5361709800,500000,無細項,文化部主管,國立臺灣史前文化博物館,第一預備金,文化支出,22.8.3
2017,3863010100,399852000,無細項,海岸巡防署主管,海岸巡防署,一般行政,民政支出,23.1.1
2017,3863010200,482515000,無細項,海岸巡防署主管,海岸巡防署,海岸及海域巡防業務,民政支出,23.1.2
2017,3863019000,0,交通及運輸設備,海岸巡防署主管,海岸巡防署,一般建築及設備,民政支出,23.1.3.1
2017,3863019800,5000000,無細項,海岸巡防署主管,海岸巡防署,第一預備金,民政支出,23.1.4
2017,3863100100,3532417000,無細項,海岸巡防署主管,海洋巡防總局,一般行政,民政支出,23.2.1
2017,3863100200,2512812000,無細項,海岸巡防署主管,海洋巡防總局,海洋巡防業務,民政支出,23.2.2
2017,3863109000,2458000,交通及運輸設備,海岸巡防署主管,海洋巡防總局,一般建築及設備,民政支出,23.2.3.1
2017,3863109800,10000000,無細項,海岸巡防署主管,海洋巡防總局,第一預備金,民政支出,23.2.4
2017,3863200100,6567687000,無細項,海岸巡防署主管,海岸巡防總局及所屬,一般行政,民政支出,23.3.1
2017,3863200200,135508000,海岸巡防規劃及管理,海岸巡防署主管,海岸巡防總局及所屬,海岸巡防業務,民政支出,23.3.2.1
2017,3863209000,23449000,交通及運輸設備,海岸巡防署主管,海岸巡防總局及所屬,一般建築及設備,民政支出,23.3.3.1
2017,3863209800,10000000,無細項,海岸巡防署主管,海岸巡防總局及所屬,第一預備金,民政支出,23.3.4
2017,5265010100,480576000,無細項,科技部主管,科技部,一般行政,科學支出,24.1.1
2017,5265012100,162171000,無細項,科技部主管,科技部,國家災害防救科技中心發展計畫,科學支出,24.1.2
2017,5265013100,5098333000,無細項,科技部主管,科技部,財團法人國家實驗研究院發展計畫,科學支出,24.1.3
2017,5265013200,1599267000,無細項,科技部主管,科技部,財團法人國家同步輻射研究中心發展計畫,科學支出,24.1.4
2017,5265014100,15177000,無細項,科技部主管,科技部,智慧園區推動規劃及管理,科學支出,24.1.5
2017,5265018100,42345609000,國家科學技術發展基金,科技部主管,科技部,非營業特種基金,科學支出,24.1.6.1
2017,5265019000,690000,交通及運輸設備,科技部主管,科技部,一般建築及設備,科學支出,24.1.7.1
2017,5265019800,1510000,無細項,科技部主管,科技部,第一預備金,科學支出,24.1.8
2017,5165101100,384536000,行政管理,科技部主管,新竹科學工業園區管理局及所屬,國立科學工業園區實驗高級中學,教育支出,24.2.1.1
2017,5265100100,248486000,無細項,科技部主管,新竹科學工業園區管理局及所屬,一般行政,科學支出,24.2.2
2017,5265101000,145861000,綜合企劃,科技部主管,新竹科學工業園區管理局及所屬,園區業務推展,科學支出,24.2.3.1
2017,5265101500,0,無細項,科技部主管,新竹科學工業園區管理局及所屬,新竹生物醫學園區,科學支出,24.2.4
2017,5265101600,176489000,無細項,科技部主管,新竹科學工業園區管理局及所屬,新竹生物醫學園區第二生技大樓工程計畫,科學支出,24.2.5
2017,5265109800,1000000,無細項,科技部主管,新竹科學工業園區管理局及所屬,第一預備金,科學支出,24.2.6
2017,5165201100,97303000,無細項,科技部主管,中部科學工業園區管理局及所屬,國立中科實驗高級中學,教育支出,24.3.1
2017,5265200100,262904000,無細項,科技部主管,中部科學工業園區管理局及所屬,一般行政,科學支出,24.3.2
2017,5265201000,1074000,企劃行政,科技部主管,中部科學工業園區管理局及所屬,園區業務推展,科學支出,24.3.3.1
2017,5265208100,0,科學工業園區管理局作業基金,科技部主管,中部科學工業園區管理局及所屬,非營業特種基金,科學支出,24.3.4.1
2017,5265209800,1000000,無細項,科技部主管,中部科學工業園區管理局及所屬,第一預備金,科學支出,24.3.5
2017,5165301100,279042000,無細項,科技部主管,南部科學工業園區管理局及所屬,國立南科國際實驗高級中學,教育支出,24.4.1
2017,5265300100,191059000,無細項,科技部主管,南部科學工業園區管理局及所屬,一般行政,科學支出,24.4.2
2017,5265301000,41691000,綜合企劃,科技部主管,南部科學工業園區管理局及所屬,園區業務推展,科學支出,24.4.3.1
2017,5265309000,0,交通及運輸設備,科技部主管,南部科學工業園區管理局及所屬,一般建築及設備,科學支出,24.4.4.1
2017,5265309800,1000000,無細項,科技部主管,南部科學工業園區管理局及所屬,第一預備金,科學支出,24.4.5
2017,4066010100,194333000,無細項,金融監督管理委員會主管,金融監督管理委員會,一般行政,財務支出,25.1.1
2017,4066010200,20850000,無細項,金融監督管理委員會主管,金融監督管理委員會,金融監理,財務支出,25.1.2
2017,4066019800,360000,無細項,金融監督管理委員會主管,金融監督管理委員會,第一預備金,財務支出,25.1.3
2017,4066100100,328230000,無細項,金融監督管理委員會主管,銀行局,一般行政,財務支出,25.2.1
2017,4066100300,7927000,無細項,金融監督管理委員會主管,銀行局,銀行監理,財務支出,25.2.2
2017,4066109800,240000,無細項,金融監督管理委員會主管,銀行局,第一預備金,財務支出,25.2.3
2017,4066200100,315774000,無細項,金融監督管理委員會主管,證券期貨局,一般行政,財務支出,25.3.1
2017,4066200400,9860000,無細項,金融監督管理委員會主管,證券期貨局,證券期貨市場監理,財務支出,25.3.2
2017,4066209000,0,營建工程,金融監督管理委員會主管,證券期貨局,一般建築及設備,財務支出,25.3.3.1
2017,4066209800,100000,無細項,金融監督管理委員會主管,證券期貨局,第一預備金,財務支出,25.3.4
2017,4066300100,136985000,無細項,金融監督管理委員會主管,保險局,一般行政,財務支出,25.4.1
2017,4066300500,6417000,無細項,金融監督管理委員會主管,保險局,保險監理,財務支出,25.4.2
2017,4066309800,50000,無細項,金融監督管理委員會主管,保險局,第一預備金,財務支出,25.4.3
2017,4066400100,396814000,無細項,金融監督管理委員會主管,檢查局,一般行政,財務支出,25.5.1
2017,4066400600,19622000,無細項,金融監督管理委員會主管,檢查局,金融機構檢查,財務支出,25.5.2
2017,4066409800,615000,無細項,金融監督管理委員會主管,檢查局,第一預備金,財務支出,25.5.3
2017,5169010500,1025034000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,醫學臨床教學研究,教育支出,26.1.1
2017,5169010700,54241000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,退除役官兵就學、職訓,教育支出,26.1.2
2017,6669010400,10434503000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,榮民及榮眷健康保險,社會保險支出,26.1.3
2017,6769010900,604032000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,退除役官兵服務救助與照顧,社會救助支出,26.1.4
2017,6869010100,3368298000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,一般行政,福利服務支出,26.1.5
2017,6869010300,2348921000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,榮民醫療照護,福利服務支出,26.1.6
2017,6869010600,5356000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,林區及農場永續經營,福利服務支出,26.1.7
2017,6869010800,8456201000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,榮民安養及養護,福利服務支出,26.1.8
2017,6869019000,466906000,營建工程,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,一般建築及設備,福利服務支出,26.1.9.1
2017,6869019800,19000000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,第一預備金,福利服務支出,26.1.10
2017,7569019600,90682049000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,退除役官兵退休給付,退休撫卹給付支出,26.1.11
2017,7669019700,8221000,無細項,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,退除役官兵退休業務,退休撫卹業務支出,26.1.12
2017,3371150100,113385000,無細項,省市地方政府,臺灣省政府,一般行政,行政支出,27.1.1
2017,3371150200,12663000,無細項,省市地方政府,臺灣省政府,施政業務,行政支出,27.1.2
2017,3371159000,2987000,其他設備,省市地方政府,臺灣省政府,一般建築及設備,行政支出,27.1.3.1
2017,3371159800,10000,無細項,省市地方政府,臺灣省政府,第一預備金,行政支出,27.1.4
2017,3371160100,53201000,無細項,省市地方政府,臺灣省諮議會,一般行政,行政支出,27.2.1
2017,3371160200,2614000,諮議員費用,省市地方政府,臺灣省諮議會,議員諮詢業務,行政支出,27.2.2.1
2017,3371160300,1053000,召開大會,省市地方政府,臺灣省諮議會,議事業務,行政支出,27.2.3.1
2017,3371160400,3750000,研究發展及諮詢,省市地方政府,臺灣省諮議會,研究業務,行政支出,27.2.4.1
2017,3371169000,483000,其他設備,省市地方政府,臺灣省諮議會,一般建築及設備,行政支出,27.2.5.1
2017,3371169800,10000,無細項,省市地方政府,臺灣省諮議會,第一預備金,行政支出,27.2.6
2017,5371160500,1643000,無細項,省市地方政府,臺灣省諮議會,臺灣議政史料典藏及展示業務,文化支出,27.2.7
2017,5171185100,49967951000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市教育補助,教育支出,27.3.1
2017,6071186000,11000000000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市交通補助,交通支出,27.3.2
2017,6171186100,23500000000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市其他經濟服務補助,其他經濟服務支出,27.3.3
2017,6671186600,889894000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市社會保險補助,社會保險支出,27.3.4
2017,6771186700,4484981000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市社會救助補助,社會救助支出,27.3.5
2017,6871186800,29336720000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市福利服務補助,福利服務支出,27.3.6
2017,8471188400,14598245000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市其他基本財政支出補助,專案補助支出,27.3.7
2017,8471189100,3983327000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市保障財源補助,專案補助支出,27.3.8
2017,8471189200,94720000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市繳款專案補助,專案補助支出,27.3.9
2017,8571188500,24405280000,無細項,省市地方政府,補助直轄市及縣市政府,直轄市及縣市平衡預算補助,平衡預算補助支出,27.3.10
2017,3371550100,73740000,無細項,省市地方政府,福建省政府,一般行政,行政支出,27.4.1
2017,3371550200,16443000,無細項,省市地方政府,福建省政府,省政服務,行政支出,27.4.2
2017,3371559800,280000,無細項,省市地方政府,福建省政府,第一預備金,行政支出,27.4.3
2017,8471558400,0,無細項,省市地方政府,福建省政府,金馬地區基礎建設,專案補助支出,27.4.4
2018,3202010100,828821000,無細項,總統府主管,總統府,一般行政,國務支出,1.1.1
2018,3202010200,30000000,無細項,總統府主管,總統府,國務機要,國務支出,1.1.2
2018,3202010300,15614000,無細項,總統府主管,總統府,國家慶典,國務支出,1.1.3
2018,3202010400,7611000,國家發展研究及諮詢,總統府主管,總統府,研究發展,國務支出,1.1.4.1
2018,3202010500,10344000,無細項,總統府主管,總統府,新聞發布,國務支出,1.1.5
2018,3202010600,23755000,無細項,總統府主管,總統府,卸任禮遇,國務支出,1.1.6
2018,3202010800,5402000,無細項,總統府主管,總統府,公報編印及印信勳章鑄造,國務支出,1.1.7
2018,3202019800,2373000,無細項,總統府主管,總統府,第一預備金,國務支出,1.1.8
2018,3202100100,176113000,無細項,總統府主管,國家安全會議,一般行政,國務支出,1.2.1
2018,3202102000,19918000,無細項,總統府主管,國家安全會議,諮詢研究業務,國務支出,1.2.2
2018,3202109000,0,交通及運輸設備,總統府主管,國家安全會議,一般建築及設備,國務支出,1.2.3.1
2018,3202109800,500000,無細項,總統府主管,國家安全會議,第一預備金,國務支出,1.2.4
2018,5302300100,191172000,無細項,總統府主管,國史館,一般行政,文化支出,1.3.1
2018,5302301000,20410000,無細項,總統府主管,國史館,檔案文物管理與編纂,文化支出,1.3.2
2018,5302309000,920000,交通及運輸設備,總統府主管,國史館,一般建築及設備,文化支出,1.3.3.1
2018,5302309800,340000,無細項,總統府主管,國史館,第一預備金,文化支出,1.3.4
2018,5302313000,74532000,無細項,總統府主管,國史館臺灣文獻館,一般行政,文化支出,1.4.1
2018,5302314000,17133000,無細項,總統府主管,國史館臺灣文獻館,文獻業務,文化支出,1.4.2
2018,5202400100,262637000,無細項,總統府主管,中央研究院,一般行政,科學支出,1.5.1
2018,5202401000,3324393000,學術審議及研究獎助,總統府主管,中央研究院,一般學術研究及評議,科學支出,1.5.2.1
2018,5202402000,1637159000,數理科學研究,總統府主管,中央研究院,自然及人文社會科學研究,科學支出,1.5.3.1
2018,5202403000,771039000,無細項,總統府主管,中央研究院,國家生技研究園區,科學支出,1.5.4
2018,5202404000,357727000,無細項,總統府主管,中央研究院,南部院區,科學支出,1.5.5
2018,5202409000,0,土地購置,總統府主管,中央研究院,一般建築及設備,科學支出,1.5.6.1
2018,5202409800,7375000,無細項,總統府主管,中央研究院,第一預備金,科學支出,1.5.7
2018,3303010100,883310000,無細項,行政院主管,行政院,一般行政,行政支出,2.1.1
2018,3303010700,11245000,無細項,行政院主管,行政院,施政及法制業務,行政支出,2.1.2
2018,3303011100,6150000,無細項,行政院主管,行政院,施政推展聯繫,行政支出,2.1.3
2018,3303011500,40323000,無細項,行政院主管,行政院,科技發展研究諮詢,行政支出,2.1.4
2018,3303011600,197551000,無細項,行政院主管,行政院,聯合服務業務,行政支出,2.1.5
2018,3303011800,8090000,無細項,行政院主管,行政院,國土及資通安全業務,行政支出,2.1.6
2018,3303011900,7677000,無細項,行政院主管,行政院,災害防救業務,行政支出,2.1.7
2018,3303012000,14475000,無細項,行政院主管,行政院,性別平等業務,行政支出,2.1.8
2018,3303012200,15553000,無細項,行政院主管,行政院,消保及食安業務,行政支出,2.1.9
2018,3303012300,60928000,無細項,行政院主管,行政院,資訊管理,行政支出,2.1.10
2018,3303012400,54420000,無細項,行政院主管,行政院,新聞傳播業務,行政支出,2.1.11
2018,3303019000,12266000,營建工程,行政院主管,行政院,一般建築及設備,行政支出,2.1.12.1
2018,3303019800,3800000,無細項,行政院主管,行政院,第一預備金,行政支出,2.1.13
2018,3303100100,814668000,無細項,行政院主管,主計總處,一般行政,行政支出,2.2.1
2018,3303101000,3776000,無細項,行政院主管,主計總處,中央總預算核編及執行,行政支出,2.2.2
2018,3303101100,1870000,無細項,行政院主管,主計總處,特種基金預算核編及執行,行政支出,2.2.3
2018,3303101200,2211000,無細項,行政院主管,主計總處,會計及決算業務,行政支出,2.2.4
2018,3303101300,27576000,無細項,行政院主管,主計總處,綜合統計業務,行政支出,2.2.5
2018,3303101400,93263000,無細項,行政院主管,主計總處,國勢普查業務,行政支出,2.2.6
2018,3303101500,15644000,無細項,行政院主管,主計總處,主計訓練業務,行政支出,2.2.7
2018,3303101600,79070000,無細項,行政院主管,主計總處,主計資訊業務,行政支出,2.2.8
2018,3303109000,25241000,營建工程,行政院主管,主計總處,一般建築及設備,行政支出,2.2.9.1
2018,3303109800,1850000,無細項,行政院主管,主計總處,第一預備金,行政支出,2.2.10
2018,3303300100,345242000,無細項,行政院主管,人事行政總處,一般行政,行政支出,2.3.1
2018,3303300200,211359000,無細項,行政院主管,人事行政總處,人事行政之政策規劃執行及發展,行政支出,2.3.2
2018,3303300300,0,交通及運輸設備,行政院主管,人事行政總處,一般建築及設備,行政支出,2.3.3.1
2018,3303309800,2000000,無細項,行政院主管,人事行政總處,第一預備金,行政支出,2.3.4
2018,7503303400,7142000,無細項,行政院主管,人事行政總處,第一屆資深中央民代自願退職給付,退休撫卹給付支出,2.3.5
2018,7503303600,9133000,無細項,行政院主管,人事行政總處,因公傷亡慰問給付,退休撫卹給付支出,2.3.6
2018,7503304300,20000000,無細項,行政院主管,人事行政總處,公教員工資遣退職給付,退休撫卹給付支出,2.3.7
2018,8903304500,1691500000,無細項,行政院主管,人事行政總處,公教人員婚喪生育及子女教育補助,其他支出,2.3.8
2018,3303340100,128240000,無細項,行政院主管,公務人力發展學院,一般行政,行政支出,2.4.1
2018,3303341000,92221000,無細項,行政院主管,公務人力發展學院,訓練輔導及研究,行政支出,2.4.2
2018,3303349000,16700000,營建工程,行政院主管,公務人力發展學院,一般建築及設備,行政支出,2.4.3.1
2018,3303349800,1200000,無細項,行政院主管,公務人力發展學院,第一預備金,行政支出,2.4.4
2018,5303400100,708073000,無細項,行政院主管,國立故宮博物院,一般行政,文化支出,2.5.1
2018,5303400200,97727000,無細項,行政院主管,國立故宮博物院,文物研究、展覽與推廣,文化支出,2.5.2
2018,5303400300,27312000,無細項,行政院主管,國立故宮博物院,文物徵集與管理,文化支出,2.5.3
2018,5303400400,69042000,無細項,行政院主管,國立故宮博物院,南院文物研究、展覽與推廣,文化支出,2.5.4
2018,5303400500,25131000,無細項,行政院主管,國立故宮博物院,南院文物徵集與管理,文化支出,2.5.5
2018,5303400600,131632000,無細項,行政院主管,國立故宮博物院,安全管理維護,文化支出,2.5.6
2018,5303400700,463050000,無細項,行政院主管,國立故宮博物院,新故宮計畫,文化支出,2.5.7
2018,5303409000,1680000,交通及運輸設備,行政院主管,國立故宮博物院,一般建築及設備,文化支出,2.5.8.1
2018,5303409800,3600000,無細項,行政院主管,國立故宮博物院,第一預備金,文化支出,2.5.9
2018,6103410100,692804000,無細項,行政院主管,國家發展委員會,一般行政,其他經濟服務支出,2.6.1
2018,6103411000,20058000,無細項,行政院主管,國家發展委員會,規劃及推動國家發展計畫綜合業務,其他經濟服務支出,2.6.2
2018,6103411100,15901000,無細項,行政院主管,國家發展委員會,研擬經濟政策、協調推動財經措施,其他經濟服務支出,2.6.3
2018,6103411200,17873000,無細項,行政院主管,國家發展委員會,促進社會發展及計畫審議協調,其他經濟服務支出,2.6.4
2018,6103411300,509487000,無細項,行政院主管,國家發展委員會,促進產業發展,其他經濟服務支出,2.6.5
2018,6103411400,6236000,無細項,行政院主管,國家發展委員會,促進人力資源發展、完善老年經濟安全制度,其他經濟服務支出,2.6.6
2018,6103411500,14837000,無細項,行政院主管,國家發展委員會,健全國土規劃及經營管理,其他經濟服務支出,2.6.7
2018,6103411600,11725000,無細項,行政院主管,國家發展委員會,管制考核,其他經濟服務支出,2.6.8
2018,6103411700,193481000,無細項,行政院主管,國家發展委員會,健全資訊管理，提升應用效率,其他經濟服務支出,2.6.9
2018,6103411800,389881000,無細項,行政院主管,國家發展委員會,深化推動政府資通訊應用建設,其他經濟服務支出,2.6.10
2018,6103411900,6084000,無細項,行政院主管,國家發展委員會,推動法規鬆綁與革新、強化經貿競爭力,其他經濟服務支出,2.6.11
2018,6103418100,1150000000,花東地區永續發展基金,行政院主管,國家發展委員會,非營業特種基金,其他經濟服務支出,2.6.12.1
2018,6103419000,900000,營建工程,行政院主管,國家發展委員會,一般建築及設備,其他經濟服務支出,2.6.13.1
2018,6103419800,900000,無細項,行政院主管,國家發展委員會,第一預備金,其他經濟服務支出,2.6.14
2018,3303420100,155199000,無細項,行政院主管,檔案管理局,一般行政,行政支出,2.7.1
2018,3303421000,1973000,無細項,行政院主管,檔案管理局,檔案管理綜合企劃與管考,行政支出,2.7.2
2018,3303421100,676000,無細項,行政院主管,檔案管理局,檔案徵集作業,行政支出,2.7.3
2018,3303421200,5305000,無細項,行政院主管,檔案管理局,檔案典藏維護,行政支出,2.7.4
2018,3303421300,4503000,無細項,行政院主管,檔案管理局,檔案應用服務,行政支出,2.7.5
2018,3303421400,1429000,無細項,行政院主管,檔案管理局,檔案資訊作業,行政支出,2.7.6
2018,3303421600,108044000,無細項,行政院主管,檔案管理局,文書檔案數位變革計畫,行政支出,2.7.7
2018,3303421700,31365000,無細項,行政院主管,檔案管理局,深化國家記憶第1期計畫,行政支出,2.7.8
2018,3303422000,27022000,無細項,行政院主管,檔案管理局,國家檔案典藏及服務建設計畫,行政支出,2.7.9
2018,3303429000,1252000,其他設備,行政院主管,檔案管理局,一般建築及設備,行政支出,2.7.10.1
2018,3303429800,77000,無細項,行政院主管,檔案管理局,第一預備金,行政支出,2.7.11
2018,3803610100,271303000,無細項,行政院主管,原住民族委員會,一般行政,民政支出,2.8.1
2018,3803610200,66316000,無細項,行政院主管,原住民族委員會,綜合規劃發展,民政支出,2.8.2
2018,3803610500,309066000,無細項,行政院主管,原住民族委員會,經濟發展業務,民政支出,2.8.3
2018,3803610600,94213000,無細項,行政院主管,原住民族委員會,土地規劃管理利用業務,民政支出,2.8.4
2018,3803610700,881316000,無細項,行政院主管,原住民族委員會,公共建設業務,民政支出,2.8.5
2018,3803610800,590000000,無細項,行政院主管,原住民族委員會,補助原住民鄉鎮市,民政支出,2.8.6
2018,3803610900,1050000000,無細項,行政院主管,原住民族委員會,促進原住民族經濟事業,民政支出,2.8.7
2018,3803619800,10000000,無細項,行政院主管,原住民族委員會,第一預備金,民政支出,2.8.8
2018,5103610300,2018027000,無細項,行政院主管,原住民族委員會,原住民教育推展,教育支出,2.8.9
2018,6803610400,2475989000,無細項,行政院主管,原住民族委員會,社會服務推展,福利服務支出,2.8.10
2018,6803610900,306380000,無細項,行政院主管,原住民族委員會,促進原住民就業,福利服務支出,2.8.11
2018,5303620100,60018000,無細項,行政院主管,原住民族文化發展中心,一般行政,文化支出,2.9.1
2018,5303620200,22434000,無細項,行政院主管,原住民族文化發展中心,藝術展演及文化推廣業務,文化支出,2.9.2
2018,5303620700,59400000,無細項,行政院主管,原住民族文化發展中心,公共建設及社會服務推展業務,文化支出,2.9.3
2018,5303629000,4987000,營建工程,行政院主管,原住民族文化發展中心,一般建築及設備,文化支出,2.9.4.1
2018,5303629800,500000,無細項,行政院主管,原住民族文化發展中心,第一預備金,文化支出,2.9.5
2018,5303640100,130184000,無細項,行政院主管,客家委員會及所屬,一般行政,文化支出,2.10.1
2018,5303641000,110338000,無細項,行政院主管,客家委員會及所屬,綜合規劃發展,文化支出,2.10.2
2018,5303642000,559198000,無細項,行政院主管,客家委員會及所屬,客家文化產業發展,文化支出,2.10.3
2018,5303643000,621395000,無細項,行政院主管,客家委員會及所屬,文化教育推展,文化支出,2.10.4
2018,5303644000,733764000,無細項,行政院主管,客家委員會及所屬,傳播行銷推展,文化支出,2.10.5
2018,5303645000,364910000,無細項,行政院主管,客家委員會及所屬,客家文化發展中心規劃與營運,文化支出,2.10.6
2018,5303649800,2000000,無細項,行政院主管,客家委員會及所屬,第一預備金,文化支出,2.10.7
2018,3803670100,86569000,無細項,行政院主管,中央選舉委員會及所屬,一般行政,民政支出,2.11.1
2018,3803671000,35499000,無細項,行政院主管,中央選舉委員會及所屬,選舉業務,民政支出,2.11.2
2018,3803671100,329153000,無細項,行政院主管,中央選舉委員會及所屬,地方選舉委員會行政業務,民政支出,2.11.3
2018,3803671300,535057000,無細項,行政院主管,中央選舉委員會及所屬,政黨競選經費補助,民政支出,2.11.4
2018,3803679000,983000,交通及運輸設備,行政院主管,中央選舉委員會及所屬,一般建築及設備,民政支出,2.11.5.1
2018,3803679800,1100000,無細項,行政院主管,中央選舉委員會及所屬,第一預備金,民政支出,2.11.6
2018,6103820100,289642000,無細項,行政院主管,公平交易委員會,一般行政,其他經濟服務支出,2.12.1
2018,6103821000,5521000,限制競爭行為調查處理,行政院主管,公平交易委員會,公平交易業務,其他經濟服務支出,2.12.2.1
2018,6103829000,0,交通及運輸設備,行政院主管,公平交易委員會,一般建築及設備,其他經濟服務支出,2.12.3.1
2018,6103829800,500000,無細項,行政院主管,公平交易委員會,第一預備金,其他經濟服務支出,2.12.4
2018,5203851000,0,無細項,行政院主管,國家通訊傳播委員會,加速行動寬頻建設與服務,科學支出,2.13.1
2018,5203851100,61477000,無細項,行政院主管,國家通訊傳播委員會,數位經濟匯流政策法制革新,科學支出,2.13.2
2018,5203851200,222542000,無細項,行政院主管,國家通訊傳播委員會,數位匯流物聯網資安防護,科學支出,2.13.3
2018,6003850100,660598000,無細項,行政院主管,國家通訊傳播委員會,一般行政,交通支出,2.13.4
2018,6003859800,57000,無細項,行政院主管,國家通訊傳播委員會,第一預備金,交通支出,2.13.5
2018,3303900100,411084000,無細項,行政院主管,大陸委員會,一般行政,行政支出,2.14.1
2018,3303901000,24070000,無細項,行政院主管,大陸委員會,企劃業務,行政支出,2.14.2
2018,3303901200,26093000,無細項,行政院主管,大陸委員會,經濟業務,行政支出,2.14.3
2018,3303901300,178340000,無細項,行政院主管,大陸委員會,法政業務,行政支出,2.14.4
2018,3303901400,163039000,無細項,行政院主管,大陸委員會,港澳業務,行政支出,2.14.5
2018,3303901500,44199000,無細項,行政院主管,大陸委員會,聯絡業務,行政支出,2.14.6
2018,3303909000,0,交通及運輸設備,行政院主管,大陸委員會,一般建築及設備,行政支出,2.14.7.1
2018,3303909800,1620000,無細項,行政院主管,大陸委員會,第一預備金,行政支出,2.14.8
